7.357606269635061924e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164738096754088348e-01
3.678803134817530740e+00,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164689374421201240e-01,8.164581362076227533e-01
2.943042507854024770e+00,8.164965809277261455e-01,8.164557560986797080e-01,8.164620717217124790e-01,8.164689374421201240e-01,8.164738096754088348e-01
2.207281880890518799e+00,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01
1.471521253927012385e+00,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01,8.164965809277261455e-01
